,course,rating,students,level,university,skills
607,Data Analysis and Interpretation,4.4,140.0,Beginner,Wesleyan University,Python
608,Introduction to Data Analytics,3.3,4.5,Beginner,Meta,Python
609,Introduction to MongoDB,4.2,52.0,Intermediate,MongoDB Inc.,Python
610,Getting started with TensorFlow 2,4.9,25.0,Intermediate,Imperial College London,Python
611,Machine Learning Foundations: A Case Study Approach,4.6,360.0,Mixed,University of Washington,Python
612,Data Analysis Using Pyspark,4.4,7.0,Intermediate,Coursera Project Network,Python
613,Mastering Data Analysis with Pandas: Learning Path Part 1,4.6,,Beginner,Coursera Project Network,Python
614,Reinforcement Learning for Trading Strategies,3.7,11.0,Intermediate,New York Institute of Finance,Python
615,Data Management and Visualization,4.4,76.0,Mixed,Wesleyan University,Python
616,"Developing Applications with SQL, Databases, and Django",4.5,5.7,Intermediate,IBM,Python
617,Learn to Program: Crafting Quality Code,4.6,54.0,Mixed,University of Toronto,Python
618,Advanced Linear Models for Data Science 2: Statistical Linear Models,4.5,20.0,Advanced,Johns Hopkins University,Python
619,Computer Science: Programming with a Purpose,4.7,150.0,Beginner,Princeton University,Python
620,Developing AI Applications on Azure,4.4,45.0,Advanced,LearnQuest,Python
621,Build & Deploy AI Messenger Chatbot using IBM Watson,4.5,4.4,Beginner,Coursera Project Network,Python
622,Tweet Emotion Recognition with TensorFlow,4.7,4.3,Intermediate,Coursera Project Network,Python
623,Agile Project: Product Prototype Touchpoint Analysis in Miro,4.6,2.1,Intermediate,Coursera Project Network,Python
624,Data for Machine Learning,4.4,6.5,Intermediate,Alberta Machine Intelligence Institute,Python
625,Data Science at Scale,4.2,83.0,Intermediate,University of Washington,Python
626,Principios de ingeniería de software automatizada y ágil Programa de Certificado MasterTrack®,,,,Universidad de los Andes,Python
627,Machine Learning for Analytics MasterTrack™ Certificate,,,,University of Chicago,Python
628,Google IT Support,4.8,1200.0,Beginner,Google,Python
629,"HTML, CSS, and Javascript for Web Developers",4.7,690.0,Mixed,Johns Hopkins University,Python
630,Object Oriented Programming in Java,4.6,510.0,Beginner,University of California San Diego,Python
631,Introduction to Web Development,4.7,190.0,Beginner,"University of California, Davis",Python
632,Machine Learning for All,4.7,110.0,Beginner,University of London,Python
633,Advanced Django: Mastering Django and Django Rest Framework,4.8,1.9,Advanced,Codio,Python
634,Introduction to Machine Learning,4.7,160.0,Intermediate,Duke University,Python
635,Introduction to Java and Object-Oriented Programming,4.3,9.8,Beginner,University of Pennsylvania,Python
636,Fundamentals of Scalable Data Science,4.3,63.0,Beginner,IBM,Python
637,Web Application Technologies and Django,4.7,63.0,Intermediate,University of Michigan,Python
638,"Introduction to Trading, Machine Learning & GCP",4.0,32.0,Intermediate,Google Cloud,Python
639,Advanced Machine Learning and Signal Processing,4.5,39.0,Advanced,IBM,Python
640,Building Web Applications in Django,4.7,31.0,Intermediate,University of Michigan,Python
641,Guided Tour of Machine Learning in Finance,3.8,28.0,Intermediate,New York University,Python
642,Using Machine Learning in Trading and Finance,4.0,16.0,Intermediate,New York Institute of Finance,Python
643,Advanced Django: Building a Blog,4.9,,Advanced,Codio,Python
644,Introduction to Accounting Data Analytics and Visualization,4.8,20.0,Beginner,University of Illinois at Urbana-Champaign,Python
645,Object-Oriented Programming Concepts,4.6,1.5,Beginner,LearnQuest,Python
646,"Cloud Virtualization, Containers and APIs",4.4,2.6,Beginner,Duke University,Python
647,Statistics for Machine Learning for Investment Professionals,,,Beginner,CFA Institute,Python
648,Cloud Data Engineering,4.2,2.4,Intermediate,Duke University,Python
649,Advanced Django: Introduction to Django Rest Framework,4.4,,Advanced,Codio,Python
650,بايثون لعلوم البيانات والذكاء الصناعي,,,Beginner,IBM,Python
651,Exploratory Data Analysis,4.2,5.2,Intermediate,Coursera Project Network,Python
652,Build Your First Android App (Project-Centered Course),4.2,330.0,Mixed,CentraleSupélec,Python
653,The Fundamental of Data-Driven Investment,,,Beginner,Sungkyunkwan University,Python
654,Advanced Django: Advanced Django Rest Framework,,,Advanced,Codio,Python
655,Introduction to Bayesian Statistics,3.2,2.1,Beginner,Databricks,Python
656,Mastering Data Analysis with Pandas: Learning Path Part 5,,,Beginner,Coursera Project Network,Python
657,Deploy an NLP Text Generator: Bart Simpson Chalkboard Gag,,,Intermediate,Coursera Project Network,Python
658,Advanced Django: External APIs and Task Queuing,,,Advanced,Codio,Python
659,التعلّم الآلي باستخدام لغة بايثون,,,Intermediate,IBM,Python
660,Build a Classification Model using PyCaret,,,Beginner,Coursera Project Network,Python
661,Deep Learning,4.8,1200.0,Intermediate,DeepLearning.AI,Python
662,Data Engineering Foundations,4.6,490.0,Beginner,IBM,Python
663,IBM Full Stack Cloud Developer,4.6,470.0,Beginner,IBM,Python
664,IBM Data Warehouse Engineer,4.6,270.0,Beginner,IBM,Python
665,"BI Foundations with SQL, ETL and Data Warehousing",4.6,250.0,Beginner,IBM,Python
666,Natural Language Processing,4.6,110.0,Intermediate,DeepLearning.AI,Python
667,Preparing for Google Cloud Certification: Cloud Data Engineer,4.6,250.0,Intermediate,Google Cloud,Python
668,"Data Engineering, Big Data, and Machine Learning on GCP",4.6,250.0,Intermediate,Google Cloud,Python
669,Genomic Data Science,4.5,120.0,Intermediate,Johns Hopkins University,Python
670,Security Analyst Fundamentals,4.6,36.0,Beginner,IBM,Python
671,Neural Networks and Deep Learning,4.9,1000.0,Intermediate,DeepLearning.AI,Python
672,Generative Adversarial Networks (GANs),4.7,40.0,Intermediate,DeepLearning.AI,Python
673,IBM Introduction to Machine Learning,4.6,33.0,Intermediate,IBM,Python
674,TensorFlow: Advanced Techniques,4.8,27.0,Intermediate,DeepLearning.AI,Python
675,Self-Driving Cars,4.7,130.0,Advanced,University of Toronto,Python
676,Practical Data Science,4.5,16.0,Advanced,DeepLearning.AI,Python
677,Tools for Data Science,4.5,260.0,Beginner,IBM,Python
678,"NoSQL, Big Data, and Spark Foundations",4.3,11.0,Beginner,IBM,Python
679,Machine Learning with TensorFlow on Google Cloud,4.5,120.0,Intermediate,Google Cloud,Python
680,None,4.9,440.0,Intermediate,DeepLearning.AI,Python
681,AI for Medicine,4.7,53.0,Intermediate,DeepLearning.AI,Python
682,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280.0,Intermediate,DeepLearning.AI,Python
683,Sports Performance Analytics,4.5,8.9,Intermediate,University of Michigan,Python
684,Convolutional Neural Networks,4.9,400.0,Intermediate,DeepLearning.AI,Python
685,Big Data,4.5,340.0,Beginner,University of California San Diego,Python
686,Microsoft Azure Data Scientist Associate - DP-100 Test Prep,4.6,3.2,Intermediate,Microsoft,Python
687,Become a Sustainable Business Change Agent,4.7,13.0,Intermediate,University of Colorado System,Python
688,PostgreSQL for Everybody,4.8,15.0,Intermediate,University of Michigan,Python
689,Convolutional Neural Networks in TensorFlow,4.7,110.0,Intermediate,DeepLearning.AI,Python
690,An Introduction to Programming the Internet of Things (IOT),4.7,440.0,Beginner,"University of California, Irvine",Python
691,Build Basic Generative Adversarial Networks (GANs),4.7,38.0,Intermediate,DeepLearning.AI,Python
692,Advanced Machine Learning on Google Cloud,4.4,69.0,Advanced,Google Cloud,Python
693,Machine Learning,4.6,430.0,Intermediate,University of Washington,Python
694,"Modern Robotics: Mechanics, Planning, and Control",4.7,44.0,Intermediate,Northwestern University,Python
695,Analista de Datos de IBM,4.4,11.0,Beginner,IBM,Python
696,TensorFlow: Data and Deployment,4.6,40.0,Intermediate,DeepLearning.AI,Python
697,Natural Language Processing in TensorFlow,4.6,100.0,Intermediate,DeepLearning.AI,Python
698,TensorFlow 2 for Deep Learning,4.9,30.0,Intermediate,Imperial College London,Python
699,Mathematics for Machine Learning: Linear Algebra,4.7,280.0,Beginner,Imperial College London,Python
700,Mastering Software Development in R,4.3,69.0,Beginner,Johns Hopkins University,Python
701,"Sequences, Time Series and Prediction",4.7,91.0,Intermediate,DeepLearning.AI,Python
702,Analyze Datasets and Train ML Models using AutoML,4.5,14.0,Advanced,DeepLearning.AI,Python
703,程序设计与算法,4.8,93.0,Beginner,Peking University,Python
704,"Data Engineering, Big Data and ML on Google Cloud 日本語版",4.5,4.7,Intermediate,Google Cloud,Python
705,Machine Learning and Reinforcement Learning in Finance,3.7,41.0,Intermediate,New York University,Python
706,Natural Language Processing with Probabilistic Models,4.7,43.0,Intermediate,DeepLearning.AI,Python
707,Exploratory Data Analysis for Machine Learning,4.6,28.0,Intermediate,IBM,Python
708,IBM AI Enterprise Workflow,4.3,9.7,Advanced,IBM,Python
709,Fundamentals of Computing,4.8,250.0,Beginner,Rice University,Python
710,"Custom Models, Layers, and Loss Functions with TensorFlow",4.9,17.0,Intermediate,DeepLearning.AI,Python
711,"Penetration Testing, Incident Response and Forensics",4.6,30.0,Beginner,IBM,Python
712,Natural Language Processing with Sequence Models,4.5,37.0,Intermediate,DeepLearning.AI,Python
713,Advanced Computer Vision with TensorFlow,4.8,16.0,Intermediate,DeepLearning.AI,Python
714,Psicología,4.8,24.0,Beginner,Universidad de Palermo,Python
715,Analítica de Datos en Finanzas,4.9,,Intermediate,Universidad de los Andes,Python
716,Custom and Distributed Training with TensorFlow,4.8,9.1,Intermediate,DeepLearning.AI,Python
717,Serverless Data Processing with Dataflow,4.1,3.8,Intermediate,Google Cloud,Python
718,Ciencia de Datos Aplicada,4.6,3.5,Beginner,IBM,Python
719,Accounting Data Analytics,4.7,29.0,Intermediate,University of Illinois at Urbana-Champaign,Python
720,AI for Scientific Research,3.3,1.7,Beginner,LearnQuest,Python
721,AI for Medical Prognosis,4.7,19.0,Intermediate,DeepLearning.AI,Python
722,Data-driven Astronomy,4.8,26.0,Intermediate,The University of Sydney,Python
723,Introduction to Big Data with Spark and Hadoop,4.4,6.6,Beginner,IBM,Python
724,Computational Neuroscience,4.6,95.0,Beginner,University of Washington,Python
725,"Foundations of Sports Analytics: Data, Representation, and Models in Sports",4.5,7.4,Mixed,University of Michigan,Python
726,Introduction to Deep Learning & Neural Networks with Keras,4.7,23.0,Intermediate,IBM,Python
727,Bases de Inteligencia Artificial para Todos,4.7,8.0,Beginner,IBM,Python
728,Deep Neural Networks with PyTorch,4.4,32.0,Intermediate,IBM,Python
729,Hands-on Machine Learning with Google Cloud Labs,3.8,3.0,Intermediate,Google Cloud,Python
730,SAS Statistical Business Analyst,4.6,6.1,Intermediate,SAS,Python
731,Mental Health and Resilience for Healthcare Workers,4.8,3.6,Beginner,University of Toronto,Python
732,Data Science in Stratified Healthcare and Precision Medicine,4.6,18.0,Intermediate,The University of Edinburgh,Python
733,Sentiment Analysis with Deep Learning using BERT,4.5,12.0,Intermediate,Coursera Project Network,Python
734,Algorithms for DNA Sequencing,4.7,32.0,Mixed,Johns Hopkins University,Python
735,State Estimation and Localization for Self-Driving Cars,4.7,38.0,Advanced,University of Toronto,Python
736,Machine Learning for Supply Chains,3.3,1.7,Intermediate,LearnQuest,Python
737,Detecting COVID-19 with Chest X-Ray using PyTorch,4.5,9.9,Intermediate,Coursera Project Network,Python
738,IBM Data Analyst Capstone Project,4.6,14.0,Intermediate,IBM,Python
739,Generative Deep Learning with TensorFlow,4.8,7.3,Intermediate,DeepLearning.AI,Python
740,Data Science and Analysis Tools - from Jupyter to R Markdown,3.3,3.4,Beginner,Codio,Python
741,Kinematics: Describing the Motions of Spacecraft,4.9,19.0,Advanced,University of Colorado Boulder,Python
742,Data Analytics Foundations for Accountancy I,4.1,7.4,Mixed,University of Illinois at Urbana-Champaign,Python
743,"Modern Robotics, Course 1: Foundations of Robot Motion",4.7,39.0,Intermediate,Northwestern University,Python
744,Machine Learning with TensorFlow on Google Cloud en Español,4.6,9.6,Intermediate,Google Cloud,Python
745,Ciencia de datos,4.6,,Beginner,Universidad de los Andes,Python
746,"Data Engineer, Big Data and ML on Google Cloud en Français",4.4,2.3,Intermediate,Google Cloud,Python
747,Data and Statistics Foundation for Investment Professionals,4.9,,Beginner,CFA Institute,Python
748,SQL for Data Science Capstone Project,4.2,21.0,Intermediate,"University of California, Davis",Python
749,Applied AI with DeepLearning,4.4,48.0,Advanced,IBM,Python
750,More on Change and Sustainability,4.8,3.9,Beginner,University of Colorado System,Python
751,Browser-based Models with TensorFlow.js,4.7,32.0,Intermediate,DeepLearning.AI,Python
752,Facial Expression Recognition with Keras,4.5,21.0,Intermediate,Coursera Project Network,Python
753,Create Machine Learning Models in Microsoft Azure,4.7,2.3,Intermediate,Microsoft,Python
754,Django Features and Libraries,4.8,18.0,Intermediate,University of Michigan,Python
755,The R Programming Environment,4.3,48.0,Intermediate,Johns Hopkins University,Python
756,Simulation and modeling of natural processes,4.2,32.0,Mixed,University of Geneva,Python
757,JSON and Natural Language Processing in PostgreSQL,4.7,2.6,Intermediate,University of Michigan,Python
758,Deploy Machine Learning Model into AWS Cloud Servers,4.2,,Intermediate,Coursera Project Network,Python
759,Introduction to TensorFlow,4.4,40.0,Intermediate,Google Cloud,Python
760,Device-based Models with TensorFlow Lite,4.7,18.0,Intermediate,DeepLearning.AI,Python
761,Building Deep Learning Models with TensorFlow,4.4,14.0,Intermediate,IBM,Python
762,Customising your models with TensorFlow 2,4.8,10.0,Intermediate,Imperial College London,Python
763,Fundamentals of Machine Learning in Finance,3.8,17.0,Intermediate,New York University,Python
764,AI Capstone Project with Deep Learning,4.5,10.0,Advanced,IBM,Python
765,"Using JavaScript, JQuery, and JSON in Django",4.8,19.0,Intermediate,University of Michigan,Python
766,Feature Engineering,4.5,27.0,Intermediate,Google Cloud,Python
767,Deep Learning and Reinforcement Learning,4.7,7.1,Intermediate,IBM,Python
768,End-to-End Machine Learning with TensorFlow on GCP,4.5,55.0,Advanced,Google Cloud,Python
769,The Pytorch basics you need to start your ML projects,3.6,,Intermediate,Coursera Project Network,Python
770,Getting Started with Rstudio,4.6,,Beginner,Coursera Project Network,Python
771,Analyzing Video with OpenCV and NumPy,4.5,2.6,Intermediate,Coursera Project Network,Python
772,Building AI Applications with Watson APIs,4.3,12.0,Intermediate,IBM,Python
773,Algoritmos de negociación basados en machine learning,,,Intermediate,Universidad de los Andes,Python
774,Classification of COVID19 using Chest X-ray Images in Keras,4.6,,Intermediate,Coursera Project Network,Python
775,Data Engineering and Machine Learning using Spark,3.6,3.2,Beginner,IBM,Python
776,Basic Image Classification with TensorFlow,4.6,15.0,Beginner,Coursera Project Network,Python
777,Bancos de dados e SQL para Ciência de Dados,4.6,4.2,Beginner,IBM,Python
778,Generating New Recipes using GPT-2,4.2,2.7,Intermediate,Coursera Project Network,Python
779,Introducción a la ciencia de datos aplicada,4.5,,Beginner,Universidad de los Andes,Python
780,파이썬 단기집중과정,4.9,,Beginner,Google,Python
781,البرمجة للجميع - بدء استخدام بايثون,4.7,7.4,Mixed,University of Michigan,Python
782,Advanced Deployment Scenarios with TensorFlow,4.7,15.0,Intermediate,DeepLearning.AI,Python
783,"Database Architecture, Scale, and NoSQL with Elasticsearch",4.3,3.2,Intermediate,University of Michigan,Python
784,AI Workflow: Business Priorities and Data Ingestion,4.3,4.7,Intermediate,IBM,Python
785,Siamese Network with Triplet Loss in Keras,4.6,3.6,Advanced,Coursera Project Network,Python
786,Full Stack Cloud Development Capstone Project,4.4,3.3,Intermediate,IBM,Python
787,Psicología,4.8,9.9,Beginner,Universidad de Palermo,Python
788,Transfer Learning for Food Classification,4.6,3.9,Beginner,Coursera Project Network,Python
789,Classify Radio Signals from Space using Keras,4.5,6.6,Intermediate,Coursera Project Network,Python
790,Fashion Image Classification using CNNs in Pytorch,,,Intermediate,Coursera Project Network,Python
791,Unsupervised Machine Learning for Customer Market Segmentation,4.8,9.8,Beginner,Coursera Project Network,Python
792,TensorFlow Serving with Docker for Model Deployment,4.8,4.3,Intermediate,Coursera Project Network,Python
793,Machine Learning: Regression,4.8,150.0,Mixed,University of Washington,Python
794,Named Entity Recognition using LSTMs with Keras,4.3,4.6,Intermediate,Coursera Project Network,Python
795,TensorFlow for AI: Get to Know Tensorflow,4.3,3.9,Intermediate,Coursera Project Network,Python
796,Using TensorFlow with Amazon Sagemaker,4.6,6.1,Advanced,Coursera Project Network,Python
797,C++程序设计,4.7,39.0,Mixed,Peking University,Python
798,Facial Expression Classification Using Residual Neural Nets,4.6,3.9,Beginner,Coursera Project Network,Python
799,Neural Style Transfer with TensorFlow,4.6,4.2,Intermediate,Coursera Project Network,Python
800,None,3.9,,Beginner,LearnQuest,Python
801,Image Classification with CNNs using Keras,4.4,12.0,Intermediate,Coursera Project Network,Python
802,Interpretable Machine Learning Applications: Part 1,4.0,,Beginner,Coursera Project Network,Python
803,Build a film club web app on Google AppEngine,4.5,2.8,Intermediate,Coursera Project Network,Python
804,Building Similarity Based Recommendation System,4.4,,Intermediate,Coursera Project Network,Python
805,Serverless Data Processing with Dataflow: Develop Pipelines,4.0,1.8,Advanced,Google Cloud,Python
806,AI Workflow: Data Analysis and Hypothesis Testing,4.2,3.0,Advanced,IBM,Python
807,Intermediate Machine Learning: TensorFlow on Google Cloud,4.4,,Intermediate,Google Cloud,Python
808,ML Pipelines on Google Cloud,3.5,5.5,Advanced,Google Cloud,Python
809,Create Your First NoSQL Database with MongoDB and Compass,4.6,2.8,Intermediate,Coursera Project Network,Python
810,Multiple Linear Regression with scikit-learn,4.5,7.5,Beginner,Coursera Project Network,Python
811,Convolutions for Text Classification with Keras,4.7,4.1,Intermediate,Coursera Project Network,Python
812,Predict Sales Revenue with scikit-learn,4.5,5.6,Beginner,Coursera Project Network,Python
813,Perform Sentiment Analysis with scikit-learn,4.5,9.5,Intermediate,Coursera Project Network,Python
814,Spring Boot Inversion of Control and Dependency Injection,4.6,,Intermediate,Coursera Project Network,Python
815,"Execution, persistence, privilege escalation and evasion",4.3,,Intermediate,Infosec,Python
816,Predicting House Prices with Regression using TensorFlow,4.5,11.0,Beginner,Coursera Project Network,Python
817,Deploy Models with TensorFlow Serving and Flask,4.5,7.6,Intermediate,Coursera Project Network,Python
818,Interfacing with the Raspberry Pi,4.7,73.0,Mixed,"University of California, Irvine",Python
819,Principal Component Analysis with NumPy,4.6,8.5,Intermediate,Coursera Project Network,Python
820,Data Visualization with Plotly Express,4.7,7.0,Intermediate,Coursera Project Network,Python
821,Understanding Deepfakes with Keras,4.4,6.8,Advanced,Coursera Project Network,Python
822,Image Understanding with TensorFlow on GCP,4.6,14.0,Advanced,Google Cloud,Python
823,Predictive Modeling with Logistic Regression using SAS,4.6,1.9,Intermediate,SAS,Python
824,Bases de datos y SQL para ciencia de datos,3.6,2.0,Beginner,IBM,Python
825,Big Data Integration and Processing,4.4,66.0,Beginner,University of California San Diego,Python
826,"AI Workflow: Machine Learning, Visual Recognition and NLP",4.4,3.1,Advanced,IBM,Python
827,AI Workflow: Enterprise Model Deployment,4.1,2.1,Advanced,IBM,Python
828,Basic Data Processing and Visualization,4.3,18.0,Intermediate,University of California San Diego,Python
829,Image Noise Reduction with Auto-encoders using TensorFlow,4.7,4.6,Intermediate,Coursera Project Network,Python
830,Machine Learning for Data Analysis,4.2,42.0,Mixed,Wesleyan University,Python
831,Mastering Data Analysis with Pandas: Learning Path Part 3,,,Beginner,Coursera Project Network,Python
832,Mastering Data Analysis with Pandas: Learning Path Part 4,,,Beginner,Coursera Project Network,Python
833,Getting Started With Game Development Using PyGame,4.2,,Beginner,Coursera Project Network,Python
834,Build a Deep Learning Based Image Classifier with R,4.6,6.9,Intermediate,Coursera Project Network,Python
835,Predicting Salaries with Decision Trees,4.7,,Intermediate,Coursera Project Network,Python
836,Basic Sentiment Analysis with TensorFlow,4.5,7.0,Intermediate,Coursera Project Network,Python
837,Diabetes Prediction With Pyspark MLLIB,4.6,,Intermediate,Coursera Project Network,Python
838,"Credential Access, discovery, lateral movement & collection",4.9,,Intermediate,Infosec,Python
839,Data Analysis Tools,4.5,43.0,Mixed,Wesleyan University,Python
840,C++ Classes and Objects,4.3,,Intermediate,Coursera Project Network,Python
841,Get Familiar with ML basics in a Kaggle Competition,4.4,,Beginner,Coursera Project Network,Python
842,Build Multilayer Perceptron Models with Keras,4.5,3.7,Intermediate,Coursera Project Network,Python
843,Image Data Augmentation with Keras,4.6,9.1,Intermediate,Coursera Project Network,Python
844,Pneumonia Classification using PyTorch,4.2,,Intermediate,Coursera Project Network,Python
845,Inteligencia Artificial en Power BI,4.8,1.8,Intermediate,Coursera Project Network,Python
846,Intro to TensorFlow en Español,4.4,3.6,Intermediate,Google Cloud,Python
847,Transfer Learning for NLP with TensorFlow Hub,4.8,4.7,Intermediate,Coursera Project Network,Python
848,Design Thinking and Predictive Analytics for Data Products,4.5,8.1,Intermediate,University of California San Diego,Python
849,Fine Tune BERT for Text Classification with TensorFlow,4.6,6.9,Intermediate,Coursera Project Network,Python
850,Laboratório de Programação Orientada a Objetos - Parte 1,4.9,4.2,Intermediate,Universidade de São Paulo,Python
851,Object Localization with TensorFlow,4.3,3.1,Intermediate,Coursera Project Network,Python
852,Deep Learning with PyTorch : Neural Style Transfer,4.4,3.6,Intermediate,Coursera Project Network,Python
853,Creating Multi Task Models With Keras,4.6,1.9,Intermediate,Coursera Project Network,Python
854,파이썬의 데이터 과학 소개,,,Intermediate,University of Michigan,Python
855,Regression Modeling in Practice,4.4,33.0,Mixed,Wesleyan University,Python
856,Optimize TensorFlow Models For Deployment with TensorRT,4.6,2.9,Intermediate,Coursera Project Network,Python
857,Deploying Machine Learning Models,3.6,8.8,Mixed,University of California San Diego,Python
858,Practical Predictive Analytics: Models and Methods,4.1,35.0,Mixed,University of Washington,Python
859,Data Processing with Azure,3.7,6.6,Intermediate,LearnQuest,Python
860,2.- El Cálculo - Modelo Cuadrático,4.8,16.0,Mixed,Tecnológico de Monterrey,Python
861,An Introduction to Practical Deep Learning,4.2,22.0,Intermediate,Intel,Python
862,Data Analytics Foundations for Accountancy II,4.8,3.0,Mixed,University of Illinois at Urbana-Champaign,Python
863,Fundamentals of Data Warehousing,3.5,,Beginner,LearnQuest,Python
864,Mining Quality Prediction Using Machine & Deep Learning,4.8,3.3,Beginner,Coursera Project Network,Python
865,Create a Superhero Name Generator with TensorFlow,4.8,,Intermediate,Coursera Project Network,Python
866,Create a Landing Page using Mailchimp,4.6,,Beginner,Coursera Project Network,Python
867,Predict Employee Turnover with scikit-learn,4.4,7.8,Intermediate,Coursera Project Network,Python
868,Establishing Command-and-Control and Finding Credentials,,,Mixed,Infosec,Python
869,Communicating Data Science Results,3.6,16.0,Mixed,University of Washington,Python
870,Proyecto Final de Analítica de Datos,3.8,,Intermediate,IBM,Python
871,TensorFlow for CNNs: Learn and Practice CNNs,4.5,,Intermediate,Coursera Project Network,Python
872,Data Analysis and Interpretation Capstone,4.8,3.5,Mixed,Wesleyan University,Python
873,Create and Format a Basic Document with LibreOffice Writer,4.8,3.5,Beginner,Coursera Project Network,Python
874,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",4.4,4.7,Intermediate,Coursera Project Network,Python
875,Classification with Transfer Learning in Keras,4.5,5.4,Intermediate,Coursera Project Network,Python
876,Regression with Automatic Differentiation in TensorFlow,4.7,4.3,Beginner,Coursera Project Network,Python
877,Image Compression with K-Means Clustering,4.6,7.8,Beginner,Coursera Project Network,Python
878,TensorFlow for AI: Neural Network Representation,4.4,,Intermediate,Coursera Project Network,Python
879,TensorFlow for AI: Applying Image Convolution,4.6,,Intermediate,Coursera Project Network,Python
880,None,,,Intermediate,Coursera Project Network,Python
881,Creating Custom Callbacks in Keras,4.7,3.2,Intermediate,Coursera Project Network,Python
882,Simple Recurrent Neural Network with Keras,4.4,5.5,Intermediate,Coursera Project Network,Python
883,Avoid Overfitting Using Regularization in TensorFlow,4.8,4.3,Intermediate,Coursera Project Network,Python
884,"Save, Load and Export Models with Keras",4.6,3.7,Intermediate,Coursera Project Network,Python
885,Create Custom Layers in Keras,4.6,3.8,Intermediate,Coursera Project Network,Python
886,Evaluate Machine Learning Models with Yellowbrick,4.8,2.9,Intermediate,Coursera Project Network,Python
887,Data Science at Scale - Capstone Project,4.1,2.3,Mixed,University of Washington,Python
888,Machine Learning: Algorithms in the Real World,4.6,30.0,Intermediate,Alberta Machine Intelligence Institute,Python
889,Key Technologies in Data Analytics,3.7,1.6,Beginner,LearnQuest,Python
890,Metodologías ágiles de desarrollo de software Programa de Certificado MasterTrack®,,,,Universidad de los Andes,Python
891,Data Analytics for Managers MasterTrack® Certificate,,,,Tufts University,Python
892,Maestría en Ingeniería de Software,,,,Universidad de los Andes,Python
893,Maestría en Inteligencia Analítica de Datos,,,,Universidad de los Andes,Python
894,Post Graduate Certificate in Data Science & Machine Learning,,,,IIT Roorkee,Python
895,Post Graduate Certificate in Advanced Machine Learning & AI,,,,IIT Roorkee,Python
896,English/French Translator: Long Short Term Memory Networks,4.8,2.8,Beginner,Coursera Project Network,Python
897,Master of Science in Data Science,,,,University of Colorado Boulder,Python
898,Developing Applications with Google Cloud,4.7,590.0,Intermediate,Google Cloud,Python
899,Modern Application Development with Node.js on AWS,4.8,83.0,Beginner,Amazon Web Services,Python
900,Modern Application Development with Java on AWS,4.8,84.0,Beginner,Amazon Web Services,Python
901,Modern Application Development with .NET on AWS,4.8,79.0,Beginner,Amazon Web Services,Python
902,Programming in C++: A Hands-on Introduction,4.6,13.0,Beginner,Codio,Python
903,AI for Medical Diagnosis,4.7,50.0,Intermediate,DeepLearning.AI,Python
904,Digital Signal Processing,4.5,35.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
905,Introduction to Self-Driving Cars,4.7,120.0,Advanced,University of Toronto,Python
906,Natural Language Processing with Attention Models,4.3,37.0,Intermediate,DeepLearning.AI,Python
907,Getting Started with Go,4.6,46.0,Intermediate,"University of California, Irvine",Python
908,Functional Programming Principles in Scala,4.8,200.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
909,"Build, Train, and Deploy ML Pipelines using BERT",4.6,6.4,Advanced,DeepLearning.AI,Python
910,Applied Data Science Capstone,4.7,93.0,Intermediate,IBM,Python
911,Troubleshooting and Debugging Techniques,4.6,73.0,Beginner,Google,Python
912,Introduction to Computer Vision and Image Processing,4.4,28.0,Beginner,IBM,Python
913,Supervised Machine Learning: Regression,4.7,9.8,Intermediate,IBM,Python
914,Базы данных и SQL в обработке и анализе данных,4.4,6.5,Beginner,IBM,Python
915,Computer Vision with Embedded Machine Learning,4.7,4.0,Intermediate,Edge Impulse,Python
916,Scalable Machine Learning on Big Data using Apache Spark,3.8,20.0,Intermediate,IBM,Python
917,Motion Planning for Self-Driving Cars,4.8,29.0,Advanced,University of Toronto,Python
918,Building Modern Node.js Applications on AWS,4.5,8.5,Intermediate,Amazon Web Services,Python
919,Cloud Computing Foundations,4.6,6.2,Beginner,Duke University,Python
920,Optimize ML Models and Deploy Human-in-the-Loop Pipelines,4.7,3.5,Advanced,DeepLearning.AI,Python
921,Contact Center AI: Conversational Design Fundamentals,4.4,3.4,Beginner,Google Cloud,Python
922,Juniper Networks Junos Platform Automation and DevOps,3.4,,Beginner,Juniper Networks,Python
923,Prediction and Control with Function Approximation,4.8,17.0,Intermediate,University of Alberta,Python
924,Supervised Machine Learning: Classification,4.9,7.8,Intermediate,IBM,Python
925,Introduction to advanced tomography,4.6,3.0,Mixed,Technical University of Denmark (DTU),Python
926,Digital Signal Processing 1: Basic Concepts and Algorithms,4.5,31.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
927,Visualization for Data Journalism,4.5,6.5,Beginner,University of Illinois at Urbana-Champaign,Python
928,Computational Methods in Pricing and Model Calibration,,,Intermediate,Columbia University,Python
929,Functional Program Design in Scala,4.5,57.0,Intermediate,École Polytechnique Fédérale de Lausanne,Python
930,Mathematics for Machine Learning: PCA,4.0,65.0,Intermediate,Imperial College London,Python
